ArtistName,EditionNumber,TitleofWork,Year,PageNumberofImage,ArtistUniqueID ,ArtistNationality,ArtistGender,ArtistRace,ArtistEthnicity,HeightofWorkinGardner(cm)*,WidthofWorkinGardner(cm),LengthofText(cm),WidthofText(cm),ExtraTextLength(cm),ExtraTextWidth(cm),AreaofWorkinGardner(cm^2),AreaofText(cm^2),ExtraTextArea(cm^2),TotalAreaText(cm^2),TotalSpace(cm^2),PageArea(cm^2),SpaceRatioPerPage,Book,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Frankenthaler,11,Bay Side,2001,1082,133,American,Female,White,Not Hispanic or Latinx,8.2,8.8,5.5,9,,,72.16,49.5,0,49.5,121.66,677.44,0.1795878602,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Frankenthaler,12,Bay Side,2005,1041,133,American,Female,White,Not Hispanic or Latinx,8.1,8.8,4.8,8.9,,,71.28,42.72,0,42.72,114,657.66,0.1733418484,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Frankenthaler,13,The Bay,2009,977,133,American,Female,White,Not Hispanic or Latinx,9.5,9.3,5,9.3,,,88.35,46.5,0,46.5,134.85,648.93,0.2078036152,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Frankenthaler,14,The Bay,2013,908,133,American,Female,White,Not Hispanic or Latinx,9.1,9.4,15.3,9.3,,,85.54,142.29,0,142.29,227.83,648.93,0.3510856333,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Frankenthaler,15,The Bay,2016,960,133,American,Female,White,Not Hispanic or Latinx,9,9.3,19.7,9.2,,,83.7,181.24,0,181.24,264.94,646.7,0.4096799134,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Frankenthaler,16,The Bay,2020,968,133,American,Female,White,Not Hispanic or Latinx,9,9.3,20.3,9.3,,,83.7,188.79,0,188.79,272.49,651.84,0.4180320324,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Oji,15,Mount St. Helens,2016,1014,134,American,Female,Asian,Not Hispanic or Latinx,9.8,11.7,0,9.2,6.7,6.7,114.66,0,44.89,44.89,159.55,646.7,0.2467140869,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Helen Oji,16,Mount St. Helens,2020,1024,134,American,Female,Asian,Not Hispanic or Latinx,10.7,12.7,0,9.3,7.1,5.8,135.89,0,41.18,41.18,177.07,651.84,0.2716464163,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Cartier-Bresson,4,"Gare Saint-Lazare, Paris",1959,748,135,French,Male,White,Not Hispanic or Latinx,12.6,8.5,6.5,6.1,,,107.1,39.65,0,39.65,146.75,371.3,0.3952329653,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Cartier-Bresson,9,"Seville, Spain",1991,1017,135,French,Male,White,Not Hispanic or Latinx,9.3,13.8,23.9,8.4,,,128.34,200.76,0,200.76,329.1,616.5,0.5338199513,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,2,At The Moulin Rouge,1936,665,136,French,Male,White,Not Hispanic or Latinx,6.8,7.6,9,10.5,,,51.68,94.5,0,94.5,146.18,255.44,0.5722674601,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,3,At the Moulin Rouge,1948,681,136,French,Male,White,Not Hispanic or Latinx,11,12.3,16,5.9,,,135.3,94.4,0,94.4,229.7,367.38,0.625238173,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,4,At the Moulin Rouge,1959,651,136,French,Male,White,Not Hispanic or Latinx,6.8,7.7,14,6.1,,,52.36,85.4,0,85.4,137.76,371.3,0.3710207379,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,5,At the Moulin Rouge,1970,Plate 16-11,136,French,Male,White,Not Hispanic or Latinx,14,16.2,21,6.9,,,226.8,144.9,0,144.9,371.7,471.845,0.7877586919,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,6,At the Moulin Rouge,1975,Plate 16-11,136,French,Male,White,Not Hispanic or Latinx,13.8,16,15.5,7,,,220.8,108.5,0,108.5,329.3,468.05,0.7035573123,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,7,At the Moulin Rouge,1980,790,136,French,Male,White,Not Hispanic or Latinx,13.7,15.9,18.5,8.4,,,217.83,155.4,0,155.4,373.23,568.48,0.6565402477,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,8,At the Moulin Rouge,1986,870,136,French,Male,White,Not Hispanic or Latinx,13.7,16,20.6,8.4,,,219.2,173.04,0,173.04,392.24,578.76,0.6777247909,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,9,At the Moulin Rouge,1991,939,136,French,Male,White,Not Hispanic or Latinx,11.3,13.1,19.5,8.4,,,148.03,163.8,0,163.8,311.83,616.5,0.5058069749,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,10,At the Moulin Rouge,1996,1002,136,French,Male,White,Not Hispanic or Latinx,11.8,13.6,17.7,9,,,160.48,159.3,0,159.3,319.78,586.42,0.545308823,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,11,At the Moulin Rouge,2001,915,136,French,Male,White,Not Hispanic or Latinx,11.8,13.5,13.4,9,,,159.3,120.6,0,120.6,279.9,677.44,0.4131731223,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,12,At the Moulin Rouge,2005,877,136,French,Male,White,Not Hispanic or Latinx,10.3,11.7,12,8.9,,,120.51,106.8,0,106.8,227.31,657.66,0.3456345224,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,13,At the Moulin Rouge,2009,831,136,French,Male,White,Not Hispanic or Latinx,10.8,12.5,6.9,9.3,6.6,6.1,135,64.17,40.26,104.43,239.43,648.93,0.3689612131,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,14,At the Moulin Rouge,2013,811,136,French,Male,White,Not Hispanic or Latinx,12.4,14.2,14,9.3,,,176.08,130.2,0,130.2,306.28,648.93,0.4719769467,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,15,At the Moulin Rouge,2016,853,136,French,Male,White,Not Hispanic or Latinx,9.6,11.1,11,9.2,5.8,7.6,106.56,101.2,44.08,145.28,251.84,646.7,0.3894232256,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,15,Jane Avril,2016,854,136,French,Male,White,Not Hispanic or Latinx,13,9.3,11,9.2,,,120.9,101.2,0,101.2,222.1,646.7,0.3434359054,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,16,At the Moulin Rouge,2020,862,136,French,Male,White,Not Hispanic or Latinx,11.7,13.5,12.3,9.3,7.5,5.2,157.95,114.39,39,153.39,311.34,651.84,0.4776325479,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri de Toulouse-Lautrec,16,Jane Avril,2020,862,136,French,Male,White,Not Hispanic or Latinx,12.9,9.2,11,9.3,,,118.68,102.3,0,102.3,220.98,651.84,0.3390095729,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,2,La Desserte,1936,723,137,French,Male,White,Not Hispanic or Latinx,5.8,7.6,5.8,10.5,,,44.08,60.9,0,60.9,104.98,255.44,0.4109771375,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,3,Still Life: Apples on a Pink Tablecloth,1948,731,137,French,Male,White,Not Hispanic or Latinx,10.2,12.4,17,5.9,,,126.48,100.3,0,100.3,226.78,367.38,0.6172899995,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,4,"Le Luxe, II",1959,697,137,French,Male,White,Not Hispanic or Latinx,9.8,6.6,13.5,6.1,,,64.68,82.35,0,82.35,147.03,371.3,0.3959870724,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,4,Still Life: Apples on a Pink Tablecloth,1959,698,137,French,Male,White,Not Hispanic or Latinx,10,12.3,6.5,6.1,,,123,39.65,0,39.65,162.65,371.3,0.4380554807,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,5,Red Room (Harmony in Red),1970,Plate 17-2,137,French,Male,White,Not Hispanic or Latinx,13.2,16.2,18,6.9,,,213.84,124.2,0,124.2,338.04,471.845,0.7164217063,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,5,Le Luxe,1970,693,137,French,Male,White,Not Hispanic or Latinx,10.9,7,13.3,6.9,,,76.3,91.77,0,91.77,168.07,471.845,0.3561974801,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,6,Le Luxe,1975,723,137,French,Male,White,Not Hispanic or Latinx,10.8,6.9,17.5,7,,,74.52,122.5,0,122.5,197.02,468.05,0.420937934,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,6,Red Room (Harmony in Red),1975,Plate 17-3,137,French,Male,White,Not Hispanic or Latinx,13.1,16,16,7,,,209.6,112,0,112,321.6,468.05,0.6871060784,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,7,Le Luxe,1980,810,137,French,Male,White,Not Hispanic or Latinx,10.7,6.9,15,8.4,,,73.83,126,0,126,199.83,568.48,0.3515163242,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,7,Red Room (Harmony in Red),1980,810,137,French,Male,White,Not Hispanic or Latinx,13,15.9,13.5,8.4,,,206.7,113.4,0,113.4,320.1,568.48,0.5630804954,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,8,Red Room (Harmony in Red),1986,893,137,French,Male,White,Not Hispanic or Latinx,13,15.9,24.1,8.4,,,206.7,202.44,0,202.44,409.14,578.76,0.7069251503,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,9,Red Room (Harmony in Red),1991,958,137,French,Male,White,Not Hispanic or Latinx,10.6,12.9,27,8.4,,,136.74,226.8,0,226.8,363.54,616.5,0.5896836983,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,10,Red Room (Harmony in Red),1996,1035,137,French,Male,White,Not Hispanic or Latinx,15.2,18.5,23.5,9,,,281.2,211.5,0,211.5,492.7,586.42,0.8401828041,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,11,Woman with the Hat,2001,1005,137,French,Male,White,Not Hispanic or Latinx,14.4,10.5,8.5,9,,,151.2,76.5,0,76.5,227.7,677.44,0.3361183278,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,11,Red Room (Harmony in Red),2001,1006,137,French,Male,White,Not Hispanic or Latinx,15.3,18.7,8.5,9,,,286.11,76.5,0,76.5,362.61,677.44,0.5352651157,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,12,Woman with the Hat,2005,965,137,French,Male,White,Not Hispanic or Latinx,14.4,10.5,8.3,8.9,,,151.2,73.87,0,73.87,225.07,657.66,0.3422285071,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,12,Red Room (Harmony in Red),2005,966,137,French,Male,White,Not Hispanic or Latinx,15.2,18.6,7.9,8.9,,,282.72,70.31,0,70.31,353.03,657.66,0.5367971292,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,13,Woman with the Hat,2009,911,137,French,Male,White,Not Hispanic or Latinx,12.7,9.3,6.2,9.3,,,118.11,57.66,0,57.66,175.77,648.93,0.2708612639,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,13,Red Room (Harmony in Red),2009,912,137,French,Male,White,Not Hispanic or Latinx,12.1,14.8,13.2,9.3,,,179.08,122.76,0,122.76,301.84,648.93,0.4651349144,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,14,Woman with the Hat,2013,837,137,French,Male,White,Not Hispanic or Latinx,12.7,9.3,8.3,9.3,,,118.11,77.19,0,77.19,195.3,648.93,0.3009569599,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,14,Red Room (Harmony in Red),2013,838,137,French,Male,White,Not Hispanic or Latinx,12.7,15.8,23.5,9.3,,,200.66,218.55,0,218.55,419.21,648.93,0.64600188,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,15,Woman with the Hat,2016,883,137,French,Male,White,Not Hispanic or Latinx,12.5,9.2,9,9.2,,,115,82.8,0,82.8,197.8,646.7,0.3058605227,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,15,Red Room (Harmony in Red),2016,884,137,French,Male,White,Not Hispanic or Latinx,13.3,16.4,23,9.2,3,6.3,218.12,211.6,18.9,230.5,448.62,646.7,0.69370651,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,16,Woman with the Hat,2020,889,137,French,Male,White,Not Hispanic or Latinx,12.6,9.1,16.2,9.3,,,114.66,150.66,0,150.66,265.32,651.84,0.4070324006,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Matisse,16,Red Room,2020,890,137,French,Male,White,Not Hispanic or Latinx,10.9,13.4,13,9.3,6.7,4.4,146.06,120.9,29.48,150.38,296.44,651.84,0.4547741777,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,2,The Jungle,1936,722,138,French,Male,White,Not Hispanic or Latinx,7,7.6,3.7,10.5,,,53.2,38.85,0,38.85,92.05,255.44,0.3603585969,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,3,The Jungle,1948,730,138,French,Male,White,Not Hispanic or Latinx,11.1,12.3,5.75,5.9,,,136.53,33.925,0,33.925,170.455,367.38,0.4639746312,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,4,The Waterfall,1959,676,138,French,Male,White,Not Hispanic or Latinx,10.9,14,9.5,6.1,,,152.6,57.95,0,57.95,210.55,371.3,0.5670616752,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,5,The Sleeping Gypsy,1970,682,138,French,Male,White,Not Hispanic or Latinx,8.3,12.8,11.5,6.9,,,106.24,79.35,0,79.35,185.59,471.845,0.3933283176,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,6,The Sleeping Gypsy,1975,708,138,French,Male,White,Not Hispanic or Latinx,8.1,12.7,11.5,7,,,102.87,80.5,0,80.5,183.37,468.05,0.3917743831,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,7,The Sleeping Gypsy,1980,795,138,French,Male,White,Not Hispanic or Latinx,8.2,12.8,9.5,8.4,,,104.96,79.8,0,79.8,184.76,568.48,0.3250070363,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,8,The Sleeping Gypsy,1986,876,138,French,Male,White,Not Hispanic or Latinx,8,12.8,10.5,8.4,,,102.4,88.2,0,88.2,190.6,578.76,0.3293247633,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,9,The Sleeping Gypsy,1991,943,138,French,Male,White,Not Hispanic or Latinx,10.3,15.8,11.7,8.4,,,162.74,98.28,0,98.28,261.02,616.5,0.4233901054,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,10,The Sleeping Gypsy,1996,1007,138,French,Male,White,Not Hispanic or Latinx,11.9,18.6,10.1,9,,,221.34,90.9,0,90.9,312.24,586.42,0.5324511442,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,11,The Sleeping Gypsy,2001,926,138,French,Male,White,Not Hispanic or Latinx,9.4,14.4,8,9,,,135.36,72,0,72,207.36,677.44,0.3060935286,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,12,The Sleeping Gypsy,2005,889,138,French,Male,White,Not Hispanic or Latinx,10.7,16.5,7.5,8.9,,,176.55,66.75,0,66.75,243.3,657.66,0.3699479974,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,13,Sleeping Gypsy,2009,840,138,French,Male,White,Not Hispanic or Latinx,8.5,13.2,6.2,9.3,,,112.2,57.66,0,57.66,169.86,648.93,0.2617539642,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,14,Sleeping Gypsy,2013,821,138,French,Male,White,Not Hispanic or Latinx,10.4,16.2,13.7,9.3,,,168.48,127.41,0,127.41,295.89,648.93,0.4559659748,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,15,Sleeping Gypsy,2016,864,138,French,Male,White,Not Hispanic or Latinx,10.2,15.9,14.2,9.2,,,162.18,130.64,0,130.64,292.82,646.7,0.4527910932,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henri Rousseau,16,Sleeping Gypsy,2020,872,138,French,Male,White,Not Hispanic or Latinx,8.3,12.8,11.7,9.3,3.7,5.8,106.24,108.81,21.46,130.27,236.51,651.84,0.3628344379,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,7,The Nightmare,1980,716,139,Swiss,Male,White,Not Hispanic or Latinx,7.7,9.4,10.5,8.4,,,72.38,88.2,0,88.2,160.58,568.48,0.2824725584,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,8,The Nightmare,1986,800,139,Swiss,Male,White,Not Hispanic or Latinx,7.6,9.4,4.25,8.4,,,71.44,35.7,0,35.7,107.14,578.76,0.1851199115,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,9,The Nightmare,1991,856,139,Swiss,Male,White,Not Hispanic or Latinx,8.9,11.2,10.2,8.4,,,99.68,85.68,0,85.68,185.36,616.5,0.3006650446,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,10,The Nightmare,1996,910,139,Swiss,Male,White,Not Hispanic or Latinx,10,12.8,9.5,9,,,128,85.5,0,85.5,213.5,586.42,0.3640735309,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,11,The Nightmare,2001,864,139,Swiss,Male,White,Not Hispanic or Latinx,11,13.6,13.8,9,,,149.6,124.2,0,124.2,273.8,677.44,0.4041686349,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,12,The Nightmare,2005,829,139,Swiss,Male,White,Not Hispanic or Latinx,11,13.5,12.5,8.9,,,148.5,111.25,0,111.25,259.75,657.66,0.3949609221,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,13,The Nightmare,2009,784,139,Swiss,Male,White,Not Hispanic or Latinx,13.7,16.9,6.6,9.3,1,6.3,231.53,61.38,6.3,67.68,299.21,648.93,0.461082089,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,14,The Nightmare,2013,762,139,Swiss,Male,White,Not Hispanic or Latinx,10.3,12.8,7.5,9.3,,,131.84,69.75,0,69.75,201.59,648.93,0.310649839,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,15,The Nightmare,2016,802,139,Swiss,Male,White,Not Hispanic or Latinx,9.7,12.1,5.8,6.5,5,7.4,117.37,37.7,37,74.7,192.07,646.7,0.2970001546,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Fuseli,16,The Nightmare,2020,808,139,Swiss,Male,White,Not Hispanic or Latinx,9.5,11.7,5.4,9.3,3.3,6.8,111.15,50.22,22.44,72.66,183.81,651.84,0.281986377,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,9,The Thankful Poor,1991,905,140,American,Male,Black or African American,Not Hispanic or Latinx,8.7,11.2,15,8.4,,,97.44,126,0,126,223.44,616.5,0.36243309,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,10,The Thankful Poor,1996,973,140,American,Male,Black or African American,Not Hispanic or Latinx,9.9,12.7,13.2,9,,,125.73,118.8,0,118.8,244.53,586.42,0.4169878244,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,11,The Thankful Poor,2001,902,140,American,Male,Black or African American,Not Hispanic or Latinx,9.9,12.7,13.7,9,,,125.73,123.3,0,123.3,249.03,677.44,0.3676045111,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,12,The Thankful Poor,2005,866,140,American,Male,Black or African American,Not Hispanic or Latinx,11,14,8.8,8.9,,,154,78.32,0,78.32,232.32,657.66,0.3532524405,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,13,The Thankful Poor,2009,808,140,American,Male,Black or African American,Not Hispanic or Latinx,11.2,14.4,8.3,9.3,,,161.28,77.19,0,77.19,238.47,648.93,0.3674818547,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,14,The Thankful Poor,2013,785,140,American,Male,Black or African American,Not Hispanic or Latinx,11,14.1,5,9.3,7,5.1,155.1,46.5,35.7,82.2,237.3,648.93,0.3656788868,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,15,The Thankful Poor,2016,826,140,American,Male,Black or African American,Not Hispanic or Latinx,8.7,11.5,8.2,9.2,2,7.1,100.05,75.44,14.2,89.64,189.69,646.7,0.293319932,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Ossawa Tanner,16,The Thankful Poor,2020,833,140,American,Male,Black or African American,Not Hispanic or Latinx,10,12.9,1.5,9.3,13.4,5.6,129,13.95,75.04,88.99,217.99,651.84,0.3344225577,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Peach Robinson,9,Women and Children in the Country,1991,908,141,British,Male,White,Not Hispanic or Latinx,8.3,10.8,9.5,8.4,,,89.64,79.8,0,79.8,169.44,616.5,0.2748418491,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Peach Robinson,9,study for a composite picture,1991,908,141,British,Male,White,Not Hispanic or Latinx,8.3,10.9,9.5,8.4,,,90.47,79.8,0,79.8,170.27,616.5,0.276188159,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbert Bayer,3,Weakness Into Strength,1948,787,142,Austrian-American,Male,White,Not Hispanic or Latinx,10.7,8.6,3.5,5.9,,,92.02,20.65,0,20.65,112.67,367.38,0.3066851761,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippolyte Jouvin,9,The Pont Neuf,1991,925,143,French,Male,White,Not Hispanic or Latinx,8.4,15.5,7.5,8.4,,,130.2,63,0,63,193.2,616.5,0.3133819951,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippolyte Jouvin,10,"The Pont Neuf, Paris",1996,992,143,French,Male,White,Not Hispanic or Latinx,7.4,13.7,7.5,9,,,101.38,67.5,0,67.5,168.88,586.42,0.2879847208,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippolyte Jouvin,11,"The Pont Neuf, Paris",2001,908,143,French,Male,White,Not Hispanic or Latinx,7.4,13.5,7,9,,,99.9,63,0,63,162.9,677.44,0.2404641001,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hippolyte Jouvin,12,"The Pont Neuf, Paris",2005,871,143,French,Male,White,Not Hispanic or Latinx,7,12.7,7.7,8.9,,,88.9,68.53,0,68.53,157.43,657.66,0.2393790104,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Delaroche,10,Death of the Duc de Guise,1996,963,261,French,Male,White,Not Hispanic or Latinx,8.7,14.4,20,9,,,125.28,180,0,180,305.28,586.42,0.5205825176,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokusai,4,Fuji Above Storm,1959,589,145,Japanese,Male,Asian,Not Hispanic or Latinx,5.8,8.6,8,6.1,,,49.88,48.8,0,48.8,98.68,371.3,0.26576892,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hokusai,6,"The Great Wave, from Thirty-Six Views of Mt. Fuji",1975,685,145,Japanese,Male,Asian,Not Hispanic or Latinx,11.1,16.1,7,7,,,178.71,49,0,49,227.71,468.05,0.4865078517,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,1,"Souvenir du Choleramorbus. An illustration for Fabre, Némésis Médicale",1926,Plate 148,146,French,Male,White,Not Hispanic or Latinx,6.7,4,6,9.85,,,26.8,59.1,0,59.1,85.9,203.04,0.4230693459,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,2,The Uprising,1936,660,146,French,Male,White,Not Hispanic or Latinx,6,7.6,3.5,10.5,,,45.6,36.75,0,36.75,82.35,255.44,0.3223849045,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,2,Tenants and Landlords,1936,661,146,French,Male,White,Not Hispanic or Latinx,6.6,5,3.5,10.5,,,33,36.75,0,36.75,69.75,255.44,0.2730582524,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,3,Tenants and Landlords,1948,678,146,French,Male,White,Not Hispanic or Latinx,7.5,5.9,6.5,5.9,,,44.25,38.35,0,38.35,82.6,367.38,0.2248353204,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,3,The Uprising,1948,679,146,French,Male,White,Not Hispanic or Latinx,9.8,12.4,6.5,5.9,,,121.52,38.35,0,38.35,159.87,367.38,0.435162502,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,4,The Third-Class Carriage,1959,659,146,French,Male,White,Not Hispanic or Latinx,10,14,10,6.1,,,140,61,0,61,201,371.3,0.5413412335,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,5,Rue Transnonain,1970,662,146,French,Male,White,Not Hispanic or Latinx,5.8,8.8,15.5,6.9,,,51.04,106.95,0,106.95,157.99,471.845,0.3348345325,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,5,The Third-Class Carriage,1970,662,146,French,Male,White,Not Hispanic or Latinx,9.2,12.5,11,6.9,,,115,75.9,0,75.9,190.9,471.845,0.4045820132,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,5,The Uprising,1970,663,146,French,Male,White,Not Hispanic or Latinx,9.3,12,8,6.9,,,111.6,55.2,0,55.2,166.8,471.845,0.3535059183,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,6,Rue Transnonain,1975,688,146,French,Male,White,Not Hispanic or Latinx,6,8.8,17.5,7,,,52.8,122.5,0,122.5,175.3,468.05,0.3745326354,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,6,The Third-Class Carriage,1975,688,146,French,Male,White,Not Hispanic or Latinx,9.1,12.3,11,7,,,111.93,77,0,77,188.93,468.05,0.4036534558,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honoré Daumier,6,The Uprising,1975,689,146,French,Male,White,Not Hispanic or Latinx,9.3,12,8,7,,,111.6,56,0,56,167.6,468.05,0.3580814016,gardner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
